freguesia,freguesia_codigo,tipo,titulo,datas,url_viewer,url_info
Linhares,clb11,Registos de óbitos,PT/ADGRD/PRQ/PCLB11/003/00016,1893-01-18 – 1893-12-26,https://digitarq.arquivos.pt/fileViewer/61d7b1cac0e64f499091353406127ca3?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/61d7b1cac0e64f499091353406127ca3
Linhares,clb11,Registos de óbitos,PT/ADGRD/PRQ/PCLB11/003/00017,1894-01-18 – 1894-12-08,https://digitarq.arquivos.pt/fileViewer/419f15c4a9e94353982acca9f0ac3a8b?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/419f15c4a9e94353982acca9f0ac3a8b
Linhares,clb11,Registos de óbitos,PT/ADGRD/PRQ/PCLB11/003/00018,1895-01-04 – 1895-12-24,https://digitarq.arquivos.pt/fileViewer/83e4a19274514481a9e29437bed7537a?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/83e4a19274514481a9e29437bed7537a
Linhares,clb11,Registos de óbitos,PT/ADGRD/PRQ/PCLB11/003/00019,1896-02-23 – 1896-12-31,https://digitarq.arquivos.pt/fileViewer/340a63dfecdd46c2bf52aa536ffa8e4d?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/340a63dfecdd46c2bf52aa536ffa8e4d
Linhares,clb11,Registos de óbitos,PT/ADGRD/PRQ/PCLB11/003/00020,1897-01-01 – 1897-12-22,https://digitarq.arquivos.pt/fileViewer/3a4bf04407ef492fbd7f1925e558770a?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/3a4bf04407ef492fbd7f1925e558770a
Linhares,clb11,Registos de óbitos,PT/ADGRD/PRQ/PCLB11/003/00021,1898-01-04 – 1898-12-22,https://digitarq.arquivos.pt/fileViewer/78cc422403e64de9b69e4c1c538b06de?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/78cc422403e64de9b69e4c1c538b06de
Linhares,clb11,Registos de óbitos,PT/ADGRD/PRQ/PCLB11/003/00022,1899-01-15 – 1899-11-23,https://digitarq.arquivos.pt/fileViewer/babf04a7cc194c638c4e11c6f9c35397?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/babf04a7cc194c638c4e11c6f9c35397
Linhares,clb11,Registos de óbitos,PT/ADGRD/PRQ/PCLB11/003/00023,1900-01-01 – 1900-12-05,https://digitarq.arquivos.pt/fileViewer/40b623a30ca240ebb2ab04d672f5bc96?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/40b623a30ca240ebb2ab04d672f5bc96
Linhares,clb11,Registos de óbitos,PT/ADGRD/PRQ/PCLB11/003/00024,1901-01-14 – 1901-12-14,https://digitarq.arquivos.pt/fileViewer/c4ad36e00eac4dd69f10718df00eec52?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/c4ad36e00eac4dd69f10718df00eec52
Linhares,clb11,Registos de óbitos,PT/ADGRD/PRQ/PCLB11/003/00025,1902-01-07 – 1902-12-10,https://digitarq.arquivos.pt/fileViewer/696457f0b07d498da7da36ffe720f13b?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/696457f0b07d498da7da36ffe720f13b
Linhares,clb11,Registos de óbitos,PT/ADGRD/PRQ/PCLB11/003/00026,1903-01-06 – 1903-11-10,https://digitarq.arquivos.pt/fileViewer/3b7bd85346fb459d85238537cdca35a3?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/3b7bd85346fb459d85238537cdca35a3
Linhares,clb11,Registos de óbitos,PT/ADGRD/PRQ/PCLB11/003/00027,1904-01-12 – 1904-12-02,https://digitarq.arquivos.pt/fileViewer/e91e4a0e78d745bfb0461636b4917720?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/e91e4a0e78d745bfb0461636b4917720
Linhares,clb11,Registos de óbitos,PT/ADGRD/PRQ/PCLB11/003/00028,1905-01-02 – 1905-12-29,https://digitarq.arquivos.pt/fileViewer/8a8664867c91433484929ee0fdc76249?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/8a8664867c91433484929ee0fdc76249
Linhares,clb11,Registos de óbitos,PT/ADGRD/PRQ/PCLB11/003/00029,1906-01-25 – 1906-12-26,https://digitarq.arquivos.pt/fileViewer/0b00000ec4214a3d85d62829c171ab45?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/0b00000ec4214a3d85d62829c171ab45
Linhares,clb11,Registos de óbitos,PT/ADGRD/PRQ/PCLB11/003/00030,1907-01-13 – 1907-12-09,https://digitarq.arquivos.pt/fileViewer/ffa33b15c8ab42ba99db5782ef692a5d?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/ffa33b15c8ab42ba99db5782ef692a5d
Linhares,clb11,Registos de óbitos,PT/ADGRD/PRQ/PCLB11/003/00031,1908-01-11 – 1908-11-26,https://digitarq.arquivos.pt/fileViewer/5b002414817e4a07bd0212fe0c87ec9d?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/5b002414817e4a07bd0212fe0c87ec9d
Linhares,clb11,Registos de óbitos,PT/ADGRD/PRQ/PCLB11/003/00032,1909-01-03 – 1909-12-13,https://digitarq.arquivos.pt/fileViewer/eb26c3c21bcb4488a1fc17b3e3b27b76?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/eb26c3c21bcb4488a1fc17b3e3b27b76
Linhares,clb11,Registos de óbitos,PT/ADGRD/PRQ/PCLB11/003/00033,1910-01-01 – 1910-12-31,https://digitarq.arquivos.pt/fileViewer/b25e946fc78b4fd9b87e860bea138494?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/b25e946fc78b4fd9b87e860bea138494
Linhares,clb11,Registos de óbitos,"Após 1911, vigoram os livros do Registo Civil localizados a nível concelhio.",1911-04-01 –,/m/clb,
Maçal do Chão,clb12,Registos de óbitos,PT/TT/PRQ/PCLB12/003/O1,1743-01-01 – 1760-12-31,https://digitarq.arquivos.pt/fileViewer/7cdeddef251e46279616e838c1bc4eee?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/7cdeddef251e46279616e838c1bc4eee
Maçal do Chão,clb12,Registos de óbitos,PT/TT/PRQ/PCLB12/003/O2,1760-01-01 – 1797-12-31,https://digitarq.arquivos.pt/fileViewer/c05356c621744af7a6d882185f930e2f?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/c05356c621744af7a6d882185f930e2f
Maçal do Chão,clb12,Registos de óbitos,PT/TT/PRQ/PCLB12/003/O3,1797-01-01 – 1820-12-31,https://digitarq.arquivos.pt/fileViewer/eb19839fc34246a0afa8e7543e4cf702?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/eb19839fc34246a0afa8e7543e4cf702
Maçal do Chão,clb12,Registos de óbitos,PT/TT/PRQ/PCLB12/003/O4,1822-01-01 – 1841-12-31,https://digitarq.arquivos.pt/fileViewer/007cdc0b406e4aa091d04d5fd28e7462?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/007cdc0b406e4aa091d04d5fd28e7462
Maçal do Chão,clb12,Registos de óbitos,PT/TT/PRQ/PCLB12/003/O5,1840-01-01 – 1859-12-31,https://digitarq.arquivos.pt/fileViewer/4f5a911662e34e659500c354395b2e26?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/4f5a911662e34e659500c354395b2e26
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00002,1861-01-03 – 1861-12-04,https://digitarq.arquivos.pt/fileViewer/f587457a50104fac9c07e25bd2293a2a?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/f587457a50104fac9c07e25bd2293a2a
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00003,1862-02-03 – 1862-11-10,https://digitarq.arquivos.pt/fileViewer/278a0af14b3e43348e6aec6943c02cae?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/278a0af14b3e43348e6aec6943c02cae
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00004,1863-01-24 – 1863-12-16,https://digitarq.arquivos.pt/fileViewer/1e08fb62845f4024b2854168aec8fffa?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/1e08fb62845f4024b2854168aec8fffa
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00005,1864-01-22 – 1864-12-14,https://digitarq.arquivos.pt/fileViewer/fb0f0af3cc594ce2817243898da161db?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/fb0f0af3cc594ce2817243898da161db
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00006,1865-01-22 – 1865-12-24,https://digitarq.arquivos.pt/fileViewer/9befadfcf08a422d8085ac45a97ea9ce?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/9befadfcf08a422d8085ac45a97ea9ce
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00007,1866-01-21 – 1866-12-11,https://digitarq.arquivos.pt/fileViewer/e41078b11157457fab277bbe5e9ad722?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/e41078b11157457fab277bbe5e9ad722
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00008,1867-01-12 – 1867-12-24,https://digitarq.arquivos.pt/fileViewer/7e690f67c5e04af2846e852f65d8560c?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/7e690f67c5e04af2846e852f65d8560c
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00009,1868-01-13 – 1868-11-20,https://digitarq.arquivos.pt/fileViewer/be605bcf9f164c0db27bac709d499814?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/be605bcf9f164c0db27bac709d499814
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00010,1869-02-03 – 1869-12-27,https://digitarq.arquivos.pt/fileViewer/8ec3feb8738f4338897c8672d14aac54?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/8ec3feb8738f4338897c8672d14aac54
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00011,1870-01-14 – 1870-11-01,https://digitarq.arquivos.pt/fileViewer/1b42f1696d134eaaa23770f7385e9e68?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/1b42f1696d134eaaa23770f7385e9e68
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00012,1871-01-29 – 1871-12-10,https://digitarq.arquivos.pt/fileViewer/cc5be47b4a1e4f3484b4ceb61bd763f8?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/cc5be47b4a1e4f3484b4ceb61bd763f8
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00013,1872-03-09 – 1872-12-02,https://digitarq.arquivos.pt/fileViewer/eb49a4f4d6574c0788fa134cab4a80ce?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/eb49a4f4d6574c0788fa134cab4a80ce
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00014,1873-02-26 – 1873-12-29,https://digitarq.arquivos.pt/fileViewer/9f11792e4db248df8298a86686933e21?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/9f11792e4db248df8298a86686933e21
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00015,1874-05-05 – 1874-12-30,https://digitarq.arquivos.pt/fileViewer/86995c9f375943ecb558860b01ffda64?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/86995c9f375943ecb558860b01ffda64
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00016,1875-01-05 – 1875-12-04,https://digitarq.arquivos.pt/fileViewer/a1faaf6aefe44136b332d91d74f1e212?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/a1faaf6aefe44136b332d91d74f1e212
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00017,1876-02-07 – 1876-12-24,https://digitarq.arquivos.pt/fileViewer/459cd46414344b9d9e9fa96fb1a76397?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/459cd46414344b9d9e9fa96fb1a76397
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00018,1877-01-18 – 1877-11-29,https://digitarq.arquivos.pt/fileViewer/039e278a87bc4876ae04b028b518ae23?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/039e278a87bc4876ae04b028b518ae23
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00019,1878-03-18 – 1878-12-06,https://digitarq.arquivos.pt/fileViewer/34dd63d9f1594758aec217d5c14fe7c4?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/34dd63d9f1594758aec217d5c14fe7c4
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00020,1879-04-01 – 1879-12-28,https://digitarq.arquivos.pt/fileViewer/7ed3b2d942104379921049071c29e8a4?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/7ed3b2d942104379921049071c29e8a4
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00021,1880-02-11 – 1880-12-23,https://digitarq.arquivos.pt/fileViewer/67611b1f5aa444b8b7a81fd39c7c19a4?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/67611b1f5aa444b8b7a81fd39c7c19a4
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00022,1881-01-03 – 1881-12-24,https://digitarq.arquivos.pt/fileViewer/fe7a0b5cd46e4f95897b0a99c6355cc8?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/fe7a0b5cd46e4f95897b0a99c6355cc8
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00023,1882-02-19 – 1882-11-18,https://digitarq.arquivos.pt/fileViewer/e13a49b3745b4455825ed2ca238e20b9?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/e13a49b3745b4455825ed2ca238e20b9
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00024,1883-01-08 – 1883-12-25,https://digitarq.arquivos.pt/fileViewer/16a111d437074529b344d9fad7aee2f7?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/16a111d437074529b344d9fad7aee2f7
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00025,1884-01-05 – 1884-11-29,https://digitarq.arquivos.pt/fileViewer/3f791ee3182141f584e66c2aa4a64487?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/3f791ee3182141f584e66c2aa4a64487
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00026,1885-01-11 – 1885-12-19,https://digitarq.arquivos.pt/fileViewer/94667a6011f9458e9bc44cf9a750e6fa?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/94667a6011f9458e9bc44cf9a750e6fa
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00027,1886-01-04 – 1886-12-30,https://digitarq.arquivos.pt/fileViewer/c8e664b830804ad597b9ae30024540fb?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/c8e664b830804ad597b9ae30024540fb
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00028,1887-01-12 – 1887-10-15,https://digitarq.arquivos.pt/fileViewer/96a6b6d9b7b64d689955b3911f454712?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/96a6b6d9b7b64d689955b3911f454712
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00029,1888-03-22 – 1888-10-16,https://digitarq.arquivos.pt/fileViewer/ad597cc2213e4c9f90546a8b80648c31?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/ad597cc2213e4c9f90546a8b80648c31
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00030,1889-01-10 – 1889-12-26,https://digitarq.arquivos.pt/fileViewer/4b25fa0ba6944218b9b43c543ef9142e?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/4b25fa0ba6944218b9b43c543ef9142e
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00031,1890-02-20 – 1890-11-14,https://digitarq.arquivos.pt/fileViewer/de0d8adbfa40410ca9aab5146259fe9b?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/de0d8adbfa40410ca9aab5146259fe9b
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00032,1891-03-13 – 1891-12-20,https://digitarq.arquivos.pt/fileViewer/fa8ced3e909d4959884b97f02108f0ba?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/fa8ced3e909d4959884b97f02108f0ba
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00033,1892-01-11 – 1892-12-22,https://digitarq.arquivos.pt/fileViewer/426c35d8da1941ed8f29f79c1551db43?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/426c35d8da1941ed8f29f79c1551db43
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00034,1893-04-02 – 1893-12-17,https://digitarq.arquivos.pt/fileViewer/b6380213e29c49fd8a19d227f47dcaac?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/b6380213e29c49fd8a19d227f47dcaac
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00035,1894-01-01 – 1894-08-14,https://digitarq.arquivos.pt/fileViewer/f34155fe2fee459d8cff71539ef9537d?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/f34155fe2fee459d8cff71539ef9537d
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00036,1895-01-13 – 1895-11-18,https://digitarq.arquivos.pt/fileViewer/2927ce97b0a446e2a7daf341142b0db8?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/2927ce97b0a446e2a7daf341142b0db8
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00037,1896-02-15 – 1896-12-20,https://digitarq.arquivos.pt/fileViewer/ffc4063ec7334be488d8efd965203a7b?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/ffc4063ec7334be488d8efd965203a7b
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00038,1897-01-11 – 1897-10-23,https://digitarq.arquivos.pt/fileViewer/e9e47873246748c287f7ca99781bb11e?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/e9e47873246748c287f7ca99781bb11e
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00039,1898-03-08 – 1898-12-12,https://digitarq.arquivos.pt/fileViewer/9ef55a81f77f415b940480df8030496d?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/9ef55a81f77f415b940480df8030496d
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00040,1899-01-15 – 1899-12-13,https://digitarq.arquivos.pt/fileViewer/2754f31a67104cdbb91263a876e1e6b6?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/2754f31a67104cdbb91263a876e1e6b6
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00041,1900-01-01 – 1900-05-23,https://digitarq.arquivos.pt/fileViewer/8af877a25836481a8113b0a01eb494bc?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/8af877a25836481a8113b0a01eb494bc
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00042,1901-01-08 – 1901-12-21,https://digitarq.arquivos.pt/fileViewer/d70d4f45e73942c0a50dd4268bb8cfd8?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/d70d4f45e73942c0a50dd4268bb8cfd8
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00043,1902-01-04 – 1902-11-06,https://digitarq.arquivos.pt/fileViewer/fecfff6f78444517913c175d23f054f5?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/fecfff6f78444517913c175d23f054f5
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00044,1903-01-17 – 1903-12-26,https://digitarq.arquivos.pt/fileViewer/287fc8fb0fb644fa8fa1ea4a93661b69?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/287fc8fb0fb644fa8fa1ea4a93661b69
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00045,1904-01-16 – 1904-12-29,https://digitarq.arquivos.pt/fileViewer/65720698e29a40278e3839b0e853f9ce?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/65720698e29a40278e3839b0e853f9ce
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00046,1905-01-08 – 1905-12-26,https://digitarq.arquivos.pt/fileViewer/db0a7d9fdc0b482d83adea07e0bbda7b?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/db0a7d9fdc0b482d83adea07e0bbda7b
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00047,1906-01-13 – 1906-11-30,https://digitarq.arquivos.pt/fileViewer/e1428907575340f8a8a6d703d8f43406?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/e1428907575340f8a8a6d703d8f43406
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00048,1907-06-16 – 1907-12-03,https://digitarq.arquivos.pt/fileViewer/a4132e2b17464a668b9ddc217196e017?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/a4132e2b17464a668b9ddc217196e017
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00049,1908-03-04 – 1908-11-19,https://digitarq.arquivos.pt/fileViewer/f1c98f910d8948999d3d629d15932b1c?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/f1c98f910d8948999d3d629d15932b1c
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00050,1909-02-04 – 1909-11-18,https://digitarq.arquivos.pt/fileViewer/29c1921a98fc4620b587a4cd26b0ff3d?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/29c1921a98fc4620b587a4cd26b0ff3d
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00051,1910-01-04 – 1910-12-29,https://digitarq.arquivos.pt/fileViewer/bdbc5bc434344331836516be8ba33d9f?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/bdbc5bc434344331836516be8ba33d9f
Maçal do Chão,clb12,Registos de óbitos,PT/ADGRD/PRQ/PCLB12/003/00052,1911-03-29 – 1911-03-29,https://digitarq.arquivos.pt/fileViewer/fb52a6d8e5104577ab725be93bc2b1bf?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/fb52a6d8e5104577ab725be93bc2b1bf
Maçal do Chão,clb12,Registos de óbitos,"Após 1911, vigoram os livros do Registo Civil localizados a nível concelhio.",1911-04-01 –,/m/clb,
Mesquitela,clb13,Registos de óbitos,PT/TT/PRQ/PCLB13/003/O1,1707-01-01 – 1750-12-31,https://digitarq.arquivos.pt/fileViewer/9ba8149671004225b8ffb2b239bbcf2a?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/9ba8149671004225b8ffb2b239bbcf2a
Mesquitela,clb13,Registos de óbitos,PT/TT/PRQ/PCLB13/003/O2,1750-01-01 – 1790-12-31,https://digitarq.arquivos.pt/fileViewer/df670357982547afb9bc3733d43a0ada?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/df670357982547afb9bc3733d43a0ada
Mesquitela,clb13,Registos de óbitos,PT/TT/PRQ/PCLB13/003/O3,1783-01-01 – 1810-12-31,https://digitarq.arquivos.pt/fileViewer/c3c26909312141f780e27af91b0b415e?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/c3c26909312141f780e27af91b0b415e
Mesquitela,clb13,Registos de óbitos,PT/TT/PRQ/PCLB13/003/O4,1790-01-01 – 1803-12-31,https://digitarq.arquivos.pt/fileViewer/10427feb993745ecaeaeb5b1dee499a6?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/10427feb993745ecaeaeb5b1dee499a6
Mesquitela,clb13,Registos de óbitos,PT/TT/PRQ/PCLB13/003/O5,1803-01-01 – 1810-12-31,https://digitarq.arquivos.pt/fileViewer/10a93e6657ac4adfb3f62557d58a9436?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/10a93e6657ac4adfb3f62557d58a9436
Mesquitela,clb13,Registos de óbitos,PT/ADGRD/PRQ/PCLB13/003/00001,1810-01-04 – 1859-12-18,https://digitarq.arquivos.pt/fileViewer/a7a2390f5430465fa1dc18e750659bef?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/a7a2390f5430465fa1dc18e750659bef
Mesquitela,clb13,Registos de óbitos,PT/ADGRD/PRQ/PCLB13/003/00002,1860-02-03 – 1860-12-18,https://digitarq.arquivos.pt/fileViewer/5b35d12e556344a3819f53eefb495d2a?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/5b35d12e556344a3819f53eefb495d2a
Mesquitela,clb13,Registos de óbitos,PT/ADGRD/PRQ/PCLB13/003/00003,1861-02-05 – 1861-09-12,https://digitarq.arquivos.pt/fileViewer/f930f59617d14162a353dc9360e50d44?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/f930f59617d14162a353dc9360e50d44
Mesquitela,clb13,Registos de óbitos,PT/ADGRD/PRQ/PCLB13/003/00004,1862-01-20 – 1862-12-24,https://digitarq.arquivos.pt/fileViewer/0a20802ffa6d43b8b02ddd55686efce0?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/0a20802ffa6d43b8b02ddd55686efce0
Mesquitela,clb13,Registos de óbitos,PT/ADGRD/PRQ/PCLB13/003/00005,1863-01-15 – 1863-12-29,https://digitarq.arquivos.pt/fileViewer/3c466ccf0f8840bc9116c65534728935?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/3c466ccf0f8840bc9116c65534728935
Mesquitela,clb13,Registos de óbitos,PT/ADGRD/PRQ/PCLB13/003/00006,1864-01-24 – 1864-12-13,https://digitarq.arquivos.pt/fileViewer/29fe43fdee964fc3ba82991dd8560dd6?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/29fe43fdee964fc3ba82991dd8560dd6
Mesquitela,clb13,Registos de óbitos,PT/ADGRD/PRQ/PCLB13/003/00007,1865-01-06 – 1865-12-25,https://digitarq.arquivos.pt/fileViewer/5a75c98e3e7446f597f35952eae9e29b?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/5a75c98e3e7446f597f35952eae9e29b
Mesquitela,clb13,Registos de óbitos,PT/ADGRD/PRQ/PCLB13/003/00008,1866-01-16 – 1866-12-27,https://digitarq.arquivos.pt/fileViewer/2d8d5769fe8c4a0f9a5477cf338922fa?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/2d8d5769fe8c4a0f9a5477cf338922fa
Mesquitela,clb13,Registos de óbitos,PT/ADGRD/PRQ/PCLB13/003/00009,1867-01-05 – 1867-12-16,https://digitarq.arquivos.pt/fileViewer/51689d78c5ea43f4b5f1f9d2bdea293f?isRepresentation=false,https://digitarq.arquivos.pt/documentDetails/51689d78c5ea43f4b5f1f9d2bdea293f
